110101	1
110102	0
110201	0
110202	0
110203	1
110204	0
110205	0
110206	0
110207	0
110208	0
110209	0
110210	0
110211	0
110212	0
110213	0
110214	0
110215	0
120101	1
120102	0
120103	0
120104	0
120106	0
120201	0
120202	1
120203	1
120204	0
120205	0
120206	0
120207	1
120208	0
120209	0
120210	1
120211	1
120212	0
120213	0
120214	1
130101	1
130102	1
130103	1
130104	1
130106	1
130301	0
130302	0
130303	0
130401	1
130402	1
130403	0
130404	0
130405	0
130406	1
130501	1
130502	1
130503	1
130504	0
130505	1
130506	0
130601	0
130602	0
130603	0
130604	1
130605	1
130606	1
130701	0
130702	0
130703	0
130704	0
130801	1
140201	0
140202	1
150101	1
150102	1
150103	0
150104	0
150105	0
150106	0
150107	0
150108	0
150109	0
150110	0
150112	0
150113	0
150114	0
150115	0
150116	0
150117	0
150201	0
150202	0
150203	0
150204	0
150205	0
210101	0
210102	0
210103	0
210104	0
210105	1
210106	0
210108	0
210109	1
210110	1
210111	1
210112	0
210113	0
230101	1
230301	1
230302	0
230303	1
230304	0
230305	1
230306	1
230307	1
230308	1
230309	1
230310	1
230311	0
230312	0
230313	0
230314	1
230315	0
230316	0
230317	1
230318	0
230319	1
230320	1
230321	1
230322	1
230323	0
230324	1
230325	0
230326	1
230327	1
230328	0
230329	1
230330	1
230331	0
230332	1
230401	1
230402	1
230403	0
240101	0
240102	0
240103	0
240104	0
250201	0
250202	0
250203	0
250204	0
250205	0
250206	0
250207	0
250208	0
250301	1
260301	1
260302	1
260601	0
270301	1
270302	1
270303	0
270304	0
270305	0
270306	1
270307	0
270308	0
270309	1
270310	1
280201	0
280202	1
280203	1
280301	0
280302	0
280303	0
280304	0
280305	1
280306	0
280308	0
280309	1
280310	0
280311	0
280313	1
280314	0
280315	0
280316	0
280317	0
280318	0
280319	0
280320	0
280321	0
280401	0
290201	1
290202	0
290203	0
290204	1
290205	0
290301	1
290401	1
310101	0
310102	0
310103	0
310104	0
310105	0
310106	0
310107	0
310108	0
310109	0
310110	0
310111	0
310112	0
310113	0
310114	0
310120	0
310121	0
310130	0
310131	0
310132	0
310133	1
310134	0
310136	0
310137	0
310138	0
310139	0
310140	0
310141	0
310142	0
310143	0
310144	0
310145	0
310146	0
310147	1
310148	0
310149	0
310150	0
310151	0
310152	0
310153	0
310154	0
310155	1
310156	0
310157	0
310158	0
310159	0
310160	0
310161	1
310162	1
310163	0
310164	0
310165	1
310167	0
310168	0
310201	0
310202	1
310203	0
310204	0
310205	0
310206	0
310207	0
310208	1
310209	0
310210	0
310211	0
310212	0
310213	0
310214	0
310215	0
310216	0
310217	0
310218	0
310219	0
310220	0
310221	0
310222	0
310223	1
310224	1
310225	1
310226	1
310227	0
310228	1
310229	0
310230	0
310231	0
310232	0
310233	0
310234	1
310235	0
310236	0
310237	0
310238	0
310239	0
310240	0
310241	0
310242	1
310243	0
310244	0
310245	0
310246	0
310247	0
310248	0
310249	0
310250	0
310251	0
310252	0
310253	0
310254	0
310255	0
310256	0
310257	0
310258	0
310259	0
310260	0
310261	0
310262	0
310263	0
310264	0
310265	0
310266	0
310267	0
310268	0
310269	0
310270	0
310271	0
310272	0
310273	0
310274	1
310275	1
310276	1
310277	1
310278	0
310279	1
310280	0
310281	0
310282	0
310283	0
310284	0
310285	0
310286	0
310287	0
310288	0
310289	0
310290	1
310291	0
310292	0
310293	0
310294	0
310295	0
310296	0
310297	1
310298	0
310299	0
310301	0
310302	0
310303	0
310304	0
310305	1
310306	0
310307	0
310308	0
310309	0
310310	0
310311	1
310312	0
310313	0
310314	0
310315	0
310316	0
310317	1
310318	0
310320	0
310321	0
310322	0
310323	0
310324	0
310325	0
310326	0
310327	0
310328	0
310329	1
310330	0
310331	0
310332	0
310333	0
310334	0
310335	0
310336	0
310337	0
310338	0
310339	0
310340	0
310341	0
310343	0
310344	0
310345	0
310347	0
310348	0
310349	0
310350	0
310351	0
310352	0
310353	0
310354	0
310355	0
310356	0
310357	0
310359	0
310360	0
310361	0
310362	0
310363	0
310364	0
310365	0
310366	0
310367	0
310368	0
310369	0
310370	0
310371	0
310372	0
310373	0
310374	0
310375	0
310376	0
310377	0
310378	0
310379	0
310380	0
310381	0
310382	0
310383	0
310384	0
310385	0
310386	0
310388	0
310389	0
310390	0
310391	0
310392	0
310393	0
310394	0
310395	0
310396	0
310397	0
310398	0
310399	0
310401	0
310402	0
310403	0
310404	0
310405	0
310406	0
310407	0
310408	0
310409	0
310410	0
310411	0
310412	0
310413	0
310414	1
310415	0
310416	0
310417	0
310418	0
310419	0
310420	0
310421	0
310422	0
310423	0
310424	0
310425	0
310426	0
310427	0
310428	1
310429	0
310430	0
310431	0
310432	0
310433	0
310434	0
310435	0
310501	1
310502	1
310503	0
310504	0
310505	0
310506	0
310601	1
310602	1
310603	1
310604	1
310605	0
310606	1
310607	1
310608	1
310609	1
310610	1
310611	1
310612	0
310613	1
310614	1
310615	0
310616	0
310617	0
310618	0
310619	1
310620	1
310621	1
310622	1
310623	1
310624	0
310625	0
310626	0
310627	1
310628	0
310629	0
310630	0
310631	0
310632	1
310633	0
310634	0
310635	0
310636	0
310637	0
310638	0
310639	0
310640	0
310642	0
310643	0
310644	0
310645	0
310646	0
310647	0
310648	0
310649	0
310650	0
310651	0
310652	0
310653	0
310701	1
310702	0
310703	1
310704	0
310705	1
310706	1
310801	1
310802	1
310803	0
310804	0
310805	0
310806	0
310807	0
310808	0
310809	0
310810	0
310811	0
310812	0
310813	0
310814	0
310815	0
310816	0
310817	0
310901	1
311001	1
311002	1
311004	0
311005	0
311101	0
311102	0
311103	0
311104	1
311105	0
311106	0
311107	1
311108	1
311109	1
311110	1
311111	1
311112	1
311301	0
311401	1
311402	0
311403	0
311404	1
311405	0
311406	0
311407	1
311408	1
311409	0
311501	0
311502	1
311503	0
311504	0
311505	0
311506	0
311507	0
311508	0
311509	0
311510	1
311511	1
311512	0
311513	0
311514	0
311515	0
311516	1
311517	1
311518	1
311519	0
311520	1
311521	0
311522	0
311601	0
311602	1
311603	1
311604	0
311605	0
311607	0
311608	1
311609	0
311610	1
311611	1
311701	0
311702	0
311703	0
311704	0
311901	1
311902	1
311903	0
311904	1
312201	0
312202	0
312203	1
312270	0
312273	0
312275	0
312277	0
312287	0
312288	0
312289	0
312290	0
312291	1
312292	0
312293	0
312294	1
312295	0
312296	0
312297	1
312298	0
312299	0
313301	0
313302	0
313303	0
313304	0
313305	0
313306	0
313399	0
320101	1
320102	0
320103	0
320104	1
320105	0
320106	1
320301	0
320302	0
320303	1
320304	0
320305	0
320306	0
320307	0
320308	1
320309	1
320310	0
330101	0
330102	0
330103	0
330104	0
330105	0
340201	1
340202	0
340203	1
340204	1
340205	0
340206	0
340207	0
340208	0
340209	0
340210	0
340701	1
340702	1
