110101	.
110102	.
110201	0
110202	0
110203	0
110204	.
110205	.
110206	.
110207	1
110208	0
110209	0
110210	1
110211	0
110212	0
110213	0
110214	0
110215	1
120101	1
120102	.
120103	0
120104	.
120106	.
120201	0
120202	0
120203	.
120204	0
120205	1
120206	0
120207	.
120208	1
120209	.
120210	.
120211	.
120212	1
120213	1
120214	.
130101	.
130102	.
130103	1
130104	1
130106	.
130301	0
130302	0
130303	0
130401	0
130402	0
130403	0
130404	0
130405	0
130406	0
130501	0
130502	0
130503	0
130504	1
130505	0
130506	1
130601	0
130602	0
130603	1
130604	0
130605	0
130606	0
130701	.
130702	.
130703	.
130704	0
130801	0
140201	.
140202	.
150101	.
150102	.
150103	.
150104	.
150105	.
150106	.
150107	.
150108	.
150109	.
150110	.
150112	.
150113	0
150114	0
150115	0
150116	1
150117	.
150201	.
150202	0
150203	.
150204	.
150205	0
210101	1
210102	0
210103	.
210104	0
210105	0
210106	0
210108	0
210109	.
210110	.
210111	1
210112	0
210113	0
230101	.
230301	.
230302	1
230303	.
230304	1
230305	0
230306	0
230307	.
230308	1
230309	.
230310	.
230311	.
230312	.
230313	.
230314	.
230315	.
230316	.
230317	.
230318	.
230319	.
230320	.
230321	.
230322	.
230323	.
230324	0
230325	.
230326	.
230327	.
230328	.
230329	.
230330	0
230331	.
230332	.
230401	1
230402	.
230403	.
240101	0
240102	1
240103	1
240104	0
250201	.
250202	1
250203	1
250204	1
250205	.
250206	.
250207	.
250208	1
250301	.
260301	0
260302	0
260601	0
270301	0
270302	.
270303	0
270304	0
270305	0
270306	0
270307	.
270308	0
270309	1
270310	.
280201	.
280202	0
280203	1
280301	1
280302	0
280303	.
280304	.
280305	0
280306	.
280308	.
280309	0
280310	1
280311	0
280313	0
280314	0
280315	0
280316	0
280317	0
280318	0
280319	.
280320	.
280321	0
280401	.
290201	.
290202	.
290203	1
290204	1
290205	.
290301	1
290401	.
310101	.
310102	1
310103	0
310104	.
310105	0
310106	0
310107	0
310108	1
310109	.
310110	1
310111	0
310112	0
310113	1
310114	1
310120	.
310121	0
310130	0
310131	0
310132	0
310133	0
310134	0
310136	0
310137	0
310138	1
310139	1
310140	0
310141	0
310142	.
310143	.
310144	0
310145	.
310146	0
310147	.
310148	.
310149	.
310150	0
310151	0
310152	1
310153	0
310154	0
310155	0
310156	0
310157	0
310158	0
310159	.
310160	.
310161	.
310162	.
310163	1
310164	.
310165	.
310167	0
310168	0
310201	0
310202	0
310203	0
310204	.
310205	0
310206	.
310207	0
310208	1
310209	0
310210	.
310211	0
310212	1
310213	0
310214	.
310215	1
310216	1
310217	0
310218	1
310219	.
310220	0
310221	0
310222	0
310223	0
310224	0
310225	0
310226	0
310227	0
310228	1
310229	0
310230	0
310231	1
310232	0
310233	1
310234	0
310235	1
310236	0
310237	0
310238	0
310239	0
310240	0
310241	0
310242	0
310243	1
310244	1
310245	0
310246	0
310247	0
310248	0
310249	1
310250	0
310251	0
310252	.
310253	.
310254	.
310255	0
310256	0
310257	0
310258	.
310259	1
310260	0
310261	0
310262	.
310263	0
310264	.
310265	.
310266	1
310267	0
310268	.
310269	1
310270	.
310271	0
310272	0
310273	0
310274	0
310275	1
310276	0
310277	1
310278	1
310279	0
310280	0
310281	0
310282	.
310283	0
310284	0
310285	.
310286	1
310287	.
310288	0
310289	1
310290	.
310291	.
310292	.
310293	0
