340807	55.42
340808	55.42
340809	47.66
340810	43.58
340811	31.28
340812	X
340813	X
340814	X
340815	54.53
340901	54.53
340902	X
340903	49.14
340904	40.37
340905	54.53
350101	X
350102	X
350103	X
350107	X
350108	52.12
350110	69.12
350113	X
350114	58.48
350401	X
350402	55.42
350403	X
350501	58.48
350502	58.48
350503	50.61
350504	52.89
350505	57.37
350506	50.61
350507	57.37
350901	57.37
350902	X
350904	51.36
350905	54.53
350906	25.09
350907	43.58
350908	25.09
350909	49.14
350910	52.89
350911	31.28
350912	56.36
350913	40.37
350914	31.28
350915	45.32
350916	25.09
350917	X
350918	44.48
351101	57.37
351102	61.19
351103	58.48
351201	57.37
351202	52.89
351203	53.7
351204	57.37
351205	56.36
351206	57.37
351207	X
351208	X
351301	62.96
351302	61.19
351303	X
351304	X
351305	46.13
351306	X
351307	56.36
351308	35
351309	54.53
351310	59.73
351311	55.42
351312	61.19
351313	X
351314	X
351315	X
351316	X
351317	X
351318	52.12
351319	54.53
351320	X
351321	69.12
351322	49.14
351323	54.53
351324	X
351325	40.37
351326	43.58
351327	X
351328	52.12
351329	X
351333	54.53
351334	X
351335	49.14
351336	55.42
351337	X
351338	X
351339	59.73
351340	50.61
351341	X
351342	56.36
351343	X
351344	45.32
351345	47.66
351346	49.14
351347	48.41
351348	X
351349	61.19
351350	61.19
351602	51.36
351603	X
351604	56.36
351701	47.66
351702	51.36
351703	X
351801	52.12
351802	X
351803	52.89
351804	53.7
351805	X
351806	48.41
351807	56.36
351808	52.89
351809	X
351810	X
351811	X
351812	X
351813	X
351814	57.37
351815	X
351816	43.58
351817	51.36
351818	52.89
351819	55.42
351820	X
351821	37.28
351822	38.98
351823	X
351824	X
351825	X
351826	X
351827	55.42
351828	X
351829	41.56
351830	31.28
351831	52.89
351832	50.61
351833	55.42
351834	43.58
351835	38.98
351850	52.89
351851	55.42
351852	46.13
351853	62.96
351859	53.7
351860	44.48
351865	X
351866	56.36
351868	25.09
351870	X
351875	X
351878	52.89
352301	54.53
352302	55.42
352303	57.37
352304	54.53
352305	52.12
352401	X
352402	56.36
352403	X
352404	X
352405	X
352406	65.32
352407	X
352408	46.91
352409	56.36
352410	X
352801	25.09
352901	X
352902	59.73
352903	X
352904	61.19
352905	54.53
352906	X
352907	X
352908	49.14
352909	X
352910	41.56
352911	61.19
352912	48.41
352913	49.14
352914	42.62
352915	56.36
352916	49.88
352917	54.53
352918	46.13
360101	X
360103	57.37
360104	48.41
360105	45.32
360106	X
360107	56.36
360108	X
360109	X
360111	X
360112	47.66
360112	X
360113	X
360114	57.37
360115	58.48
360115	X
360116	50.61
360117	51.36
360117	X
360118	X
360120	X
360121	59.73
360122	47.66
360123	45.32
360124	50.61
360125	X
360126	49.88
360133	52.89
360201	54.53
360202	43.58
360202	X
360501	46.13
360502	59.73
360503	49.14
360504	52.89
360507	X
360508	X
360509	X
360510	42.62
360511	54.53
360512	54.53
360513	46.13
360514	X
360516	53.7
360517	X
360520	X
360521	X
360522	53.7
360523	58.48
360524	55.42
360801	51.36
360802	52.12
360803	42.62
360804	49.88
360805	52.89
360806	58.48
360807	31.28
360808	55.42
360809	57.37
360810	48.41
360811	65.32
360812	44.48
360813	51.36
360814	54.53
360815	52.89
360816	52.12
360817	X
360818	58.48
360819	54.53
360820	52.12
360821	55.42
360822	52.12
360824	X
360825	X
360826	X
360827	X
370401	56.36
370501	53.7
370502	51.36
370503	53.7
370504	44.48
370505	55.42
370506	49.88
370507	X
370508	31.28
370601	X
380101	48.41
380102	56.36
380103	51.36
380104	46.13
380105	X
380106	56.36
380107	51.36
380110	45.32
380111	50.61
380112	X
380113	49.14
380302	55.42
380304	41.56
380401	X
380402	X
380403	X
380404	X
390101	52.89
390103	X
390104	X
390105	54.53
390106	52.12
390107	X
390109	61.19
390110	X
390111	X
390112	57.37
390113	X
390114	52.12
390115	X
390116	X
390117	54.53
390201	52.89
390202	X
390203	X
390204	X
390205	X
390206	X
390207	X
390208	X
390209	X
390210	X
390211	40.37
390212	X
390301	40.37
390302	46.13
390303	X
390304	40.37
390305	69.12
390306	42.62
390307	55.42
390308	59.73
390309	58.48
390310	X
390311	X
390401	X
410101	X
410102	50.61
410103	X
410104	X
410108	49.14
410109	53.7
410113	25.09
410114	46.13
410120	47.66
410127	47.66
410134	53.7
410140	57.37
410146	X
410147	31.28
410148	X
410149	52.89
410150	44.48
410151	X
410153	X
410154	X
410155	X
410156	49.14
410157	49.88
410158	54.53
410159	X
410160	52.89
410161	54.53
410162	43.58
410163	55.42
410164	46.91
410165	49.14
410166	25.09
410167	62.96
410168	58.48
410170	X
410171	46.91
410172	51.36
410174	31.28
410201	49.14
410202	25.09
410203	X
410204	52.89
410205	X
410206	X
410207	X
410208	X
410210	35
410212	31.28
410214	49.14
410216	49.14
410222	55.42
410223	49.88
410224	49.14
410225	58.48
410226	X
410227	49.14
410228	X
410229	X
410230	48.41
410231	59.73
410232	53.7
410233	X
410234	53.7
410235	52.12
410236	59.73
410237	X
410238	43.58
410239	X
410240	58.48
410241	X
410242	57.37
410243	48.41
410244	53.7
410302	57.37
410303	53.7
410304	X
410305	54.53
410306	57.37
410307	X
410308	25.09
410309	65.32
410310	52.12
410311	X
410312	56.36
410313	X
410314	43.58
410315	25.09
410316	55.42
410317	X
410318	41.56
410319	51.36
410320	41.56
410321	49.88
410322	54.53
410323	51.36
410324	59.73
410325	49.88
410326	53.7
410327	X
410328	59.73
410329	51.36
410331	55.42
410332	44.48
410333	44.48
410334	46.13
410335	25.09
410336	41.56
410337	57.37
410338	56.36
410339	53.7
410340	61.19
410341	48.41
410342	45.32
410343	59.73
410344	50.61
410345	54.53
410346	65.32
410347	41.56
410348	53.7
410401	X
410402	57.37
410404	55.42
410601	X
410602	54.53
410603	31.28
410604	55.42
410605	35
410606	54.53
410607	25.09
410608	46.91
410609	43.58
410610	35
410611	25.09
410612	31.28
410613	49.88
410614	25.09
410615	54.53
410701	54.53
410702	X
410703	46.91
410704	54.53
410705	61.19
410706	41.56
410707	X
410708	61.19
410709	58.48
410710	59.73
410711	62.96
410713	X
410714	X
410715	51.36
410716	57.37
410717	59.73
410718	46.91
410720	49.88
410721	51.36
410722	52.12
410723	59.73
410724	51.36
410726	25.09
410727	45.32
410728	46.91
410801	61.19
410802	58.48
410803	58.48
410804	54.53
410805	41.56
410806	59.73
410807	55.42
410808	25.09
410809	49.88
410810	48.41
410811	62.96
410812	55.42
410813	53.7
410814	59.73
410815	61.19
410816	49.88
410817	56.36
410818	57.37
410819	X
410820	37.28
410821	51.36
410822	52.89
410823	54.53
410824	59.73
410825	X
410826	57.37
410827	X
410828	54.53
410829	52.12
410830	58.48
410831	61.19
410832	61.19
410834	54.53
410835	38.98
410836	57.37
410837	38.98
410901	47.66
410902	56.36
410903	X
410904	X
411101	56.36
411102	59.73
411103	58.48
411201	54.53
411501	48.41
411502	46.91
411503	57.37
411504	56.36
411505	46.91
411506	37.28
411601	47.66
411602	X
411603	X
411604	54.53
411605	62.96
411606	49.14
411607	25.09
411608	57.37
411610	46.91
411611	57.37
411701	X
411702	59.73
411801	55.42
411802	49.14
411803	53.7
411804	X
411901	52.12
411902	65.32
411903	X
411904	X
411905	47.66
411906	46.91
412001	31.28
412002	42.62
412003	44.48
412101	57.37
412102	51.36
412103	50.61
412104	45.32
420101	X
420102	49.14
420103	57.37
420104	X
420105	X
420201	52.89
420202	X
420203	X
420204	50.61
420205	55.42
420206	47.66
420207	X
420208	X
420209	X
420210	43.58
420211	42.62
420212	46.13
420213	56.36
420214	41.56
420215	X
420216	55.42
420217	48.41
420218	51.36
420219	41.56
420301	59.73
420401	X
420403	52.12
420404	49.88
420405	X
420406	49.88
420407	50.61
420408	49.88
420501	X
420502	53.7
420503	50.61
420504	X
420505	44.48
420507	X
420508	X
420509	46.13
420510	X
420511	61.19
420512	37.28
420515	53.7
420516	X
430101	X
430102	54.53
430201	35
430301	X
440101	46.13
450201	X
450202	X
450203	X
450205	X
450206	X
450207	X
450208	X
450210	X
450211	X
450212	X
450213	X
450215	X
450216	X
450218	X
450219	X
450222	62.96
450223	X
470301	49.88
470302	61.19
470303	52.89
480101	51.36
480102	X
480103	X
480104	X
480105	X
480106	47.66
490101	58.48
490102	59.73
490103	48.41
490104	56.36
490105	51.36
490106	52.12
490107	53.7
490108	49.14
490109	57.37
490110	59.73
490111	X
490112	X
490113	X
490114	X
490115	X
490116	X
490117	X
490118	X
490119	X
490120	X
490121	X
490122	X
490123	X
490124	X
490125	X
490126	58.48
490201	X
490202	X
490203	52.89
490204	48.41
490205	59.73
490206	53.7
490207	X
490208	X
490209	X
490210	54.53
490211	X
490212	X
490213	X
490214	X
490215	X
490216	X
490217	X
490218	X
490219	X
490220	X
490221	X
