58.01	120213
54.82	230308
61.15	250301
54.82	270310
54.82	310162
53.15	310408
54.82	310427
58.01	351878
51.65	390203
55.23	390309
58.78	410228
24.43	410304
58.78	410401
54.82	450222
51.65	490212
66.47	350113
66.47	330105
68.02	411603
51.42	310398
39.64	490215
47.74	310360
51.42	351340
51.42	311702
61.15	250208
43.8	310338
51.42	410601
51.42	311522
51.42	310428
47.74	352402
47.88	350506
41.95	120101
57.76	490202
35.05	420201
47.74	351333
43.8	450206
47.88	320103
64.38	230311
64.38	351824
43.86	410151
64.38	411902
62.06	390116
47.74	352903
61.15	351825
61.15	370502
62.06	430101
47.74	310332
47.74	352901
24.43	490112
47.74	150109
47.74	410823
43.86	410233
58.01	311509
47.74	310312
47.74	130302
47.74	411611
43.86	490219
57.76	350902
39.68	490110
47.74	310290
47.74	351322
57.76	340206
58.78	250206
41.95	310203
47.74	351342
57.76	410104
43.8	310104
39.61	310147
39.64	140202
47.86	250205
41.95	390115
53.15	280306
47.88	310402
54.82	410832
71.94	310605
54.82	351820
53.15	430102
39.61	410160
39.61	420503
43.8	310106
41.95	490208
58.01	410904
43.8	420405
41.95	310501
27.79	410212
58.01	310219
43.8	410724
66.47	310304
43.8	410155
39.61	310618
41.95	130101
35.03	120212
35.03	351866
61.15	310252
35.03	310362
53.15	280302
72.94	351819
35.03	410343
35.03	352408
39.61	410613
35.03	311001
35.03	410315
43.8	311508
24.43	360504
39.61	120208
39.61	150106
43.8	340805
35.03	230316
35.03	311004
35.03	410331
35.03	410604
35.03	410813
47.88	410109
58.78	410153
58.78	410226
51.42	230314
43.86	351801
57.76	480103
58.78	420213
40.29	260301
54.82	230301
51.42	310359
43.8	310254
58.01	230315
43.8	351821
47.86	490211
39.61	311609
64.38	311502
43.8	110202
43.8	351817
47.88	250204
47.88	490207
39.61	420218
47.74	351814
39.61	310210
58.01	352912
61.15	310109
35.28	280202
43.8	360825
39.61	310411
39.61	410606
54.82	340812
55.23	490217
51.42	410159
35.28	320101
35.28	410120
43.8	310161
39.61	280317
54.82	310347
47.88	130104
47.74	410168
43.8	310274
43.8	310627
43.8	310646
43.8	310817
43.8	411102
47.74	380302
61.15	311102
30.13	351807
30.13	310420
30.13	311514
30.13	410608
35.28	310505
35.28	310602
35.28	360201
35.28	380101
35.28	410205
64.38	310309
41.95	490203
41.95	490204
58.01	310624
61.15	352403
47.74	310277
58.01	340701
41.95	390117
64.38	310373
30.13	310107
64.38	411701
51.65	490209
64.38	310336
47.74	311110
30.13	310131
30.13	310638
30.13	311104
30.13	351827
30.13	360523
30.13	390204
30.13	130801
30.13	470301
35.28	210104
35.28	310407
35.28	360509
35.28	390103
35.28	490205
64.38	150104
61.15	320309
43.8	310610
43.8	350910
43.8	412003
30.13	490114
30.13	310351
30.13	340702
51.65	410149
30.13	350904
30.13	410718
41.95	240102
39.61	310620
39.64	390205
30.13	310160
30.13	352302
30.13	410242
39.61	310223
39.61	310623
39.61	340904
39.61	370501
39.61	410237
39.61	411503
47.88	350501
51.42	150101
39.64	351319
51.42	310330
30.13	410229
58.01	150112
30.13	310413
30.13	311602
30.13	340804
30.13	351816
30.13	420215
51.42	310419
39.61	310801
39.61	340905
39.61	410322
51.42	230325
62.06	110102
39.61	310814
39.61	310246
39.61	311611
39.61	320303
39.61	410172
51.42	310139
51.42	351875
62.06	350401
39.61	410340
39.61	410824
58.01	351826
58.78	490111
43.86	140201
47.88	120106
47.88	310202
53.15	310502
51.42	352404
43.8	410812
35.03	310134
35.03	410156
35.03	420504
43.8	310145
43.8	310432
43.8	311518
43.8	350905
43.8	420511
68.02	450208
35.03	310216
35.03	310260
35.03	310266
35.03	352908
35.03	410614
35.03	411604
35.03	420406
35.03	450218
43.8	310140
43.8	310425
43.8	310434
43.8	351823
68.02	310317
39.64	420205
39.61	310634
39.64	351304
39.64	351802
39.61	150105
39.61	310396
39.61	360125
35.05	390212
35.05	390305
35.03	120211
35.03	310410
35.03	310611
35.03	311517
35.03	312297
35.03	360820
35.03	370504
35.03	410171
35.03	420509
53.15	130102
53.15	210108
53.15	351201
53.15	360502
47.88	130106
39.61	310284
47.88	310305
39.61	310643
39.61	311503
39.61	410714
61.15	270309
35.03	110213
35.03	310218
35.03	310229
35.03	310273
35.03	340814
35.03	360810
35.22	410807
64.38	311521
64.38	310621
71.94	310701
61.15	450205
64.38	351831
39.61	311501
35.03	110207
35.03	310268
35.03	360817
35.03	410346
64.38	230319
51.65	410231
61.15	410705
43.8	150203
35.03	130506
35.03	150201
35.03	310306
35.03	352401
35.03	410327
61.15	390311
51.65	351315
61.15	311701
64.38	230305
64.38	351815
35.03	310808
35.03	351828
35.03	420408
61.15	120203
61.15	340801
51.42	310113
43.86	420202
35.03	130503
35.03	150205
35.03	280314
35.03	310382
35.03	310423
35.03	310631
35.03	311101
35.03	352305
61.15	310143
43.8	312270
43.8	310335
43.8	410819
58.01	230327
72.94	230317
72.94	310327
51.42	351348
47.88	350507
47.88	360101
47.88	360108
47.88	410101
35.05	360517
43.86	410313
51.65	351813
35.03	230322
35.03	310355
35.03	310379
35.03	312291
35.03	313399
35.03	320306
35.03	320308
35.03	350915
35.03	351829
35.03	351865
35.03	410902
35.03	411801
35.03	420301
43.8	310121
43.8	310625
43.8	352801
43.8	410319
43.8	410826
43.8	230329
43.8	310633
43.8	311409
43.8	360822
51.65	490119
47.86	410225
51.42	351329
51.42	410830
51.42	120207
51.42	310617
51.42	351338
51.42	410806
51.42	410811
47.74	310364
47.74	310365
47.74	380401
47.86	351205
47.74	110205
47.74	370505
47.74	410317
47.74	410709
47.74	410821
51.65	351314
51.65	490118
47.86	250207
47.74	352410
47.74	310812
47.74	311111
47.74	360808
47.74	411501
51.42	230309
51.42	310231
51.42	410803
66.47	350101
57.76	310406
57.76	350403
47.86	410154
54.82	310102
54.82	410802
54.82	420403
47.74	310130
47.74	310225
47.74	410804
62.06	210103
62.06	310405
57.76	310409
57.76	360511
55.23	351812
55.23	490216
64.38	420507
47.74	310149
47.74	311402
47.74	410817
66.47	350114
24.43	320106
24.43	351806
24.43	380110
24.43	380113
24.43	390302
24.43	390303
24.43	410134
24.43	410311
24.43	490125
24.42	110212
24.42	120202
24.42	130405
24.42	230304
24.42	310220
24.42	310270
24.42	310271
24.42	310296
24.42	310331
24.42	310345
24.42	310350
24.42	310367
24.42	310802
24.42	310806
24.42	310807
24.42	313305
24.42	340809
24.42	340811
24.42	340903
24.42	351325
24.42	351336
24.42	351835
24.42	351850
24.42	351852
24.42	360814
24.42	410174
24.42	410338
24.42	410341
24.42	410713
24.42	410720
24.42	410727
24.42	410808
24.42	410816
24.42	410828
61.15	310370
64.38	310291
64.38	310318
54.82	310375
54.82	310422
68.02	230320
68.02	310803
54.82	270302
66.47	410103
47.86	490220
61.15	150103
61.15	351337
54.82	310111
54.82	310313
54.82	310901
54.82	310283
47.74	270307
47.74	310243
47.74	310613
47.74	430301
47.74	270301
47.74	310397
47.74	310644
47.74	311519
47.74	410167
47.74	411904
47.74	412101
47.74	450223
61.15	310616
61.15	310636
57.76	310403
57.76	360114
24.43	351312
24.43	351313
24.43	351320
24.43	360512
24.43	360513
24.43	360522
24.43	410230
24.42	110214
24.42	280309
24.42	280319
24.42	310150
24.42	310151
24.42	310221
24.42	310237
24.42	310263
24.42	310289
24.42	310314
24.42	310325
24.42	310348
24.42	310357
24.42	310416
24.42	310653
24.42	310805
24.42	311605
24.42	311902
24.42	312292
24.42	340902
24.42	350907
24.42	350913
24.42	350914
24.42	352902
24.42	410158
24.42	410164
24.42	410332
24.42	410610
24.42	410715
24.42	410716
24.42	411103
27.79	310504
27.79	330102
27.79	340202
27.79	350503
27.79	351103
27.79	360105
27.79	360503
27.79	390113
27.79	410202
27.79	410203
27.79	410208
27.79	410210
27.79	410302
27.79	410303
27.79	440101
27.79	480105
27.79	490104
27.79	490206
58.01	230328
58.01	150107
58.01	352906
58.01	230332
58.01	450213
58.78	351811
67.6	351809
58.01	410723
24.43	351207
24.43	351321
24.43	351803
24.43	351804
24.43	351805
24.43	410234
24.43	410306
24.43	410404
24.43	490108
24.42	120206
24.42	130501
24.42	130704
24.42	260302
24.42	310108
24.42	310230
24.42	310272
24.42	310322
24.42	310326
24.42	310353
24.42	310421
24.42	310650
24.42	310816
24.42	311603
24.42	311610
24.42	312277
24.42	312289
24.42	340703
24.42	340810
24.42	340815
24.42	340901
24.42	350908
24.42	360121
24.42	370508
24.42	410163
24.42	410336
24.42	410603
24.42	410605
24.42	411610
24.42	412002
24.42	420516
67.6	351810
67.6	410146
71.94	310213
41.95	210113
41.95	230101
41.95	240104
41.95	280203
41.95	280305
41.95	310215
41.95	310604
41.95	360112
41.95	390106
41.95	390107
41.95	410113
58.01	310612
58.01	230401
30.13	351808
30.13	390304
30.13	390306
30.13	110215
30.13	130301
30.13	130402
30.13	130504
30.13	150113
30.13	310141
30.13	310261
30.13	310323
30.13	310324
30.13	310371
30.13	310377
30.13	310614
30.13	310647
30.13	310648
30.13	310651
30.13	311109
30.13	311904
30.13	312202
