66.47	330105
35.28	330104
27.79	330101
35.03	310388
53.15	330103
27.79	330102
35.03	410902
54.82	410903
39.61	310386
30.13	310381
X	310380
58.01	410904
35.03	310382
39.61	351346
47.74	351347
35.03	351344
47.74	351345
47.74	351342
X	351343
51.42	351340
51.42	351341
51.42	351348
35.03	351349
39.61	310284
41.95	240104
X	240101
47.88	240103
41.95	240102
30.13	410344
X	410345
35.03	410346
X	410347
39.61	410340
24.42	410341
30.13	410342
35.03	410343
39.61	410348
51.42	310281
X	310424
47.74	310282
54.82	310283
35.03	350915
39.61	310389
43.8	310121
35.03	310423
58.01	350906
43.86	490124
24.43	490125
35.05	490126
39.64	490120
43.86	490121
30.13	490122
30.13	490123
X	310154
39.61	310155
X	310156
43.8	310157
24.42	310150
24.42	310151
43.8	310152
X	310153
35.03	410901
47.74	411501
39.61	411503
30.13	470301
47.74	411505
30.13	411504
X	411506
51.42	310383
35.03	370504
24.42	410174
47.74	450223
54.82	450222
35.03	410171
35.03	410170
43.8	351823
39.61	351822
43.8	351821
54.82	351820
30.13	351827
58.01	351826
61.15	351825
64.38	351824
35.03	351829
35.03	351828
47.88	380106
41.95	380107
35.28	380104
47.88	380105
27.79	380102
35.28	380103
35.28	380101
X	280303
53.15	280302
41.95	280301
53.15	280306
41.95	280305
27.79	280304
24.42	280309
43.8	280308
35.03	130503
X	130502
24.42	130501
35.03	130506
39.61	130505
30.13	130504
30.13	360126
35.03	360124
39.61	360125
39.61	360122
35.03	360123
35.28	360120
24.42	360121
35.03	310626
43.8	310627
58.01	310624
43.8	310625
35.03	310622
39.61	310623
39.61	310620
64.38	310621
30.13	311005
35.03	311004
35.03	311001
43.8	351350
35.03	311002
35.28	420101
47.88	420103
35.28	420102
41.95	420105
53.15	420104
35.05	360517
39.61	311611
47.74	310149
51.42	310148
61.15	310143
30.13	310142
30.13	310141
43.8	310140
39.61	310147
43.8	310146
43.8	310145
X	310144
35.28	410102
47.88	350506
35.28	350505
X	350504
27.79	350503
47.88	350502
47.88	350501
47.88	410108
47.88	410109
35.03	410614
43.8	410615
35.03	410612
39.61	410613
24.42	410610
30.13	410611
30.13	310158
54.82	310159
35.05	380111
24.43	380110
24.43	380113
43.86	380112
35.03	313399
X	410728
30.13	410722
58.01	410723
24.42	410720
35.03	410721
X	410726
24.42	410727
43.8	410724
71.94	310701
35.28	310703
39.61	411502
39.64	310705
27.79	310704
35.05	310706
35.28	280202
35.28	351101
27.79	351102
47.88	280201
54.82	310639
30.13	310638
51.42	360133
61.15	310635
39.61	310634
54.82	310637
61.15	310636
35.03	310631
30.13	310630
43.8	310633
58.01	310632
30.13	130402
39.61	130403
X	130401
30.13	130406
30.13	130404
24.42	130405
58.01	150112
30.13	150113
64.38	150110
X	150116
54.82	150117
58.01	150114
43.8	150115
30.13	230403
58.01	230402
58.01	230401
39.61	410172
39.61	110206
35.03	110207
35.03	110204
47.74	110205
43.8	110202
43.8	110203
35.03	110201
X	110208
47.74	110209
47.88	360101
41.95	410113
35.28	410114
30.13	340704
51.42	310285
54.82	310286
30.13	310287
35.03	310280
58.01	340701
30.13	340702
24.42	340703
X	310288
24.42	310289
30.13	410609
30.13	410608
24.42	410605
35.03	410604
30.13	410607
39.61	410606
35.28	350402
57.76	350403
24.42	410603
35.03	410602
30.13	360812
35.03	360813
35.03	360810
35.03	360811
35.03	360816
35.03	360817
24.42	360814
43.8	360815
47.74	360818
54.82	360819
47.74	312287
30.13	312288
24.42	312289
54.82	290301
41.95	351203
47.74	310609
53.15	351201
35.28	360103
24.43	351207
27.79	360105
47.86	351205
41.95	351204
47.88	360108
71.94	310601
35.28	310602
47.88	310603
41.95	310604
71.94	310605
X	310606
30.13	310607
35.03	352305
39.61	352304
35.03	352303
30.13	352302
30.13	352301
